timestamp,open,high,low,close,volume
2023-11-28,3.016,3.11,2.816,2.973,6226904.0
2023-11-29,2.973,3.034,2.659,2.739,8215362.0
2023-11-30,2.739,2.769,2.574,2.721,5849833.0
2023-12-01,2.722,2.808,2.609,2.662,4320374.0
2023-12-02,2.661,2.853,2.636,2.796,5430326.0
2023-12-03,2.796,3.445,2.772,3.158,26972831.0
2023-12-04,3.159,3.255,2.59,2.953,9857133.0
2023-12-05,2.954,3.097,2.861,2.944,5916380.0
2023-12-06,2.944,3.19,2.657,2.69,8027080.0
2023-12-07,2.689,3.06,2.579,2.904,9143087.0
2023-12-08,2.904,2.971,2.825,2.932,5427365.0
2023-12-09,2.932,2.978,2.764,2.812,3693552.0
2023-12-10,2.81,3.158,2.808,2.917,7178837.0
2023-12-11,2.917,2.941,2.277,2.69,5823950.0
2023-12-12,2.69,2.748,2.558,2.649,3666935.0
2023-12-13,2.647,2.868,2.49,2.843,4845217.0
2023-12-14,2.845,2.911,2.6,2.851,4905739.0
2023-12-15,2.851,2.909,2.736,2.759,5861959.0
2023-12-16,2.758,2.886,2.728,2.786,3802914.0
2023-12-17,2.785,2.869,2.702,2.773,4242346.0
2023-12-18,2.773,2.887,2.518,2.824,6064066.0
2023-12-19,2.825,2.869,2.534,2.604,10195352.0
2023-12-20,2.605,2.699,2.526,2.587,5247234.0
2023-12-21,2.587,2.664,2.54,2.598,3385700.0
2023-12-22,2.599,3.12,2.544,3.081,10741542.0
2023-12-23,3.081,4.0,3.01,3.796,83463229.0
2023-12-24,3.797,3.966,3.149,3.272,23993574.0
2023-12-25,3.272,3.395,3.088,3.299,9029396.0
2023-12-26,3.301,3.354,2.8,3.147,7008133.0
2023-12-27,3.149,4.249,3.077,4.085,41409856.0
2023-12-28,4.088,4.385,3.603,3.75,29801976.0
2023-12-28,4.088,4.385,3.603,3.75,29801976.0
