timestamp,open,high,low,close,volume
2023-11-22,0.4338,0.4836,0.3841,0.4225,195233804.0
2023-11-23,0.423,0.5125,0.41,0.4994,491062426.0
2023-11-24,0.4989,0.5596,0.4622,0.4786,495315755.0
2023-11-25,0.4787,0.519,0.4602,0.4923,249508657.0
2023-11-26,0.4924,0.5062,0.3969,0.4419,277184303.0
2023-11-27,0.442,0.4468,0.386,0.4154,253595747.0
2023-11-28,0.4155,0.4519,0.4031,0.4213,254352941.0
2023-11-29,0.4214,0.4474,0.3905,0.4024,177224436.0
2023-11-30,0.4025,0.4136,0.3696,0.3836,172519244.0
2023-12-01,0.3834,0.4094,0.3723,0.3981,158414410.0
2023-12-02,0.3981,0.469,0.3976,0.4613,296208434.0
2023-12-03,0.4614,0.478,0.4238,0.4356,211097378.0
2023-12-04,0.4355,0.4759,0.34,0.4247,406163606.0
2023-12-05,0.4247,0.5042,0.4014,0.4373,515654710.0
2023-12-06,0.4373,0.5,0.4203,0.4258,575120681.0
2023-12-07,0.4259,0.459,0.4102,0.4344,304550198.0
2023-12-08,0.4344,0.5242,0.434,0.4648,505659310.0
2023-12-09,0.4648,0.4917,0.442,0.4531,331059808.0
2023-12-10,0.4533,0.4664,0.4353,0.4604,192819053.0
2023-12-11,0.4604,0.4665,0.3687,0.41,328323512.0
2023-12-12,0.41,0.4354,0.3939,0.4077,247158597.0
2023-12-13,0.4076,0.4096,0.377,0.3976,234885371.0
2023-12-14,0.3976,0.4267,0.365,0.398,314443290.0
2023-12-15,0.3981,0.4314,0.375,0.3783,409278012.0
2023-12-16,0.3782,0.4059,0.3712,0.3967,193940444.0
2023-12-17,0.3966,0.4034,0.37,0.3753,216666511.0
2023-12-18,0.3753,0.3801,0.317,0.3537,326261815.0
2023-12-19,0.3537,0.3639,0.3239,0.3278,183285830.0
2023-12-20,0.3277,0.3586,0.3208,0.3438,197925355.0
2023-12-21,0.3438,0.395,0.3382,0.3906,324919458.0
2023-12-22,0.3906,0.3968,0.3446,0.3655,295229153.0
2023-12-23,0.3655,0.3838,0.3404,0.3757,208736982.0
2023-12-24,0.3757,0.3875,0.34,0.3492,217535322.0
2023-12-25,0.3491,0.3817,0.346,0.3697,194613058.0
2023-12-26,0.3698,0.3844,0.2905,0.3402,423788618.0
2023-12-27,0.3402,0.346,0.3249,0.3379,194364285.0
2023-12-28,0.338,0.3485,0.3159,0.327,204549581.0
2023-12-28,0.338,0.3485,0.3159,0.327,204549581.0
