timestamp,open,high,low,close,volume
2023-03-17,0.01164,0.0159,0.011275,0.011834,48024325.0
2023-03-18,0.011842,0.01225,0.011258,0.011344,50701348.0
2023-03-19,0.011343,0.0116,0.011122,0.011431,13774353.0
2023-03-20,0.011427,0.012121,0.011039,0.011188,31724276.0
2023-03-21,0.011173,0.01125,0.01036,0.010801,36326437.0
2023-03-22,0.010814,0.0135,0.010644,0.010729,363419444.0
2023-03-23,0.010766,0.011297,0.010645,0.011055,86354906.0
2023-03-24,0.010999,0.011098,0.010419,0.010662,33845079.0
2023-03-25,0.010615,0.013096,0.010599,0.011083,351088187.0
2023-03-26,0.01109,0.011519,0.010723,0.011039,45544698.0
2023-03-27,0.01103,0.011141,0.010109,0.010383,28142720.0
2023-03-28,0.010395,0.010395,0.009856,0.010359,27204113.0
2023-03-29,0.010344,0.011043,0.010305,0.010905,27967466.0
2023-03-30,0.010879,0.011049,0.010356,0.01053,27312251.0
2023-03-31,0.01053,0.01083,0.01038,0.010723,16425324.0
2023-04-01,0.01075,0.011378,0.010719,0.01122,38820654.0
2023-04-02,0.01117,0.011215,0.010598,0.010806,23085819.0
2023-04-03,0.010783,0.010876,0.010265,0.010634,18684593.0
2023-04-04,0.010634,0.010936,0.0105,0.01087,13271997.0
2023-04-05,0.010869,0.01145,0.010786,0.011364,28037998.0
2023-04-06,0.011357,0.0125,0.011116,0.011561,160042912.0
2023-04-07,0.01154,0.011561,0.010875,0.011039,21719736.0
2023-04-08,0.011039,0.011357,0.010717,0.011046,26615568.0
2023-04-09,0.011043,0.01131,0.010902,0.011193,17427085.0
2023-04-10,0.011192,0.011928,0.011,0.011534,37907004.0
2023-04-11,0.011545,0.013999,0.011058,0.011258,512943319.0
2023-04-12,0.011246,0.01145,0.010894,0.01106,49757599.0
2023-04-13,0.011044,0.011276,0.011012,0.01125,32969775.0
2023-04-14,0.011249,0.011581,0.011197,0.011437,29763176.0
2023-04-15,0.011493,0.012049,0.011251,0.011439,36572382.0
2023-04-16,0.011431,0.011683,0.0113,0.011502,29046082.0
2023-04-17,0.01152,0.011584,0.011338,0.011513,31156359.0
2023-04-18,0.011514,0.012449,0.011466,0.011852,89828205.0
2023-04-19,0.011878,0.011885,0.011065,0.011116,32029831.0
2023-04-20,0.011106,0.011233,0.010802,0.010899,22734632.0
2023-04-21,0.010879,0.011242,0.010496,0.010644,33387095.0
2023-04-22,0.010629,0.010906,0.010511,0.010853,17656403.0
2023-04-23,0.010856,0.010857,0.010277,0.010585,12692266.0
2023-04-24,0.010585,0.010667,0.010361,0.010488,13070522.0
2023-04-25,0.010488,0.010576,0.010267,0.010562,24095681.0
2023-04-26,0.010575,0.010995,0.010404,0.010738,24527519.0
2023-04-27,0.010763,0.010941,0.010618,0.010828,20901193.0
2023-04-28,0.010827,0.010858,0.010692,0.010846,17484873.0
2023-04-29,0.010846,0.010989,0.010771,0.01097,18676674.0
2023-04-30,0.010983,0.011187,0.010778,0.0108,28506818.0
2023-05-01,0.010846,0.010889,0.010459,0.01049,14304415.0
2023-05-02,0.010512,0.010579,0.010475,0.010549,18468687.0
2023-05-03,0.010524,0.01056,0.010377,0.010534,20791598.0
2023-05-04,0.010515,0.010654,0.010411,0.010557,12560917.0
2023-05-05,0.010574,0.010735,0.010429,0.010624,13305636.0
2023-05-06,0.010608,0.01073,0.010364,0.010388,14305887.0
2023-05-07,0.010428,0.010522,0.010355,0.010381,8704170.0
2023-05-08,0.010381,0.010448,0.009461,0.009618,27240827.0
2023-05-09,0.009665,0.009828,0.009557,0.009732,8185991.0
2023-05-10,0.009727,0.009928,0.009436,0.009859,12574337.0
2023-05-11,0.009866,0.00987,0.0091,0.009392,12256225.0
2023-05-12,0.009348,0.009398,0.00892,0.009327,16371506.0
2023-05-13,0.009329,0.009397,0.009193,0.009219,8408595.0
2023-05-14,0.00922,0.009389,0.009199,0.009304,2756599.0
2023-05-15,0.009295,0.009474,0.009207,0.009387,3546528.0
2023-05-16,0.009434,0.009809,0.009291,0.009684,21588606.0
2023-05-17,0.009648,0.009705,0.009384,0.009673,11529633.0
2023-05-18,0.009687,0.009687,0.009403,0.009505,3432343.0
2023-05-19,0.009483,0.009669,0.009483,0.009537,2986731.0
2023-05-20,0.009532,0.009864,0.009531,0.009645,6136854.0
2023-05-21,0.009628,0.00967,0.00934,0.009361,4193325.0
2023-05-22,0.009375,0.009436,0.009158,0.009314,5753840.0
2023-05-23,0.009302,0.00974,0.009254,0.009345,14701154.0
2023-05-24,0.009345,0.009359,0.008882,0.009071,13642726.0
2023-05-25,0.0091,0.009175,0.008733,0.00876,29724809.0
2023-05-26,0.00877,0.008952,0.008664,0.008942,8600506.0
2023-05-27,0.008937,0.00895,0.0088,0.008906,3277253.0
2023-05-28,0.008905,0.009174,0.008905,0.009168,14868137.0
2023-05-29,0.009166,0.00921,0.009029,0.009096,5264344.0
2023-05-30,0.00908,0.009178,0.0089,0.009018,12557403.0
2023-05-31,0.009013,0.009037,0.008757,0.008854,8086105.0
2023-06-01,0.008863,0.008886,0.008641,0.008741,6865725.0
2023-06-02,0.008742,0.010322,0.008705,0.009385,315958932.0
2023-06-03,0.009389,0.009485,0.009084,0.009104,44797181.0
2023-06-04,0.009111,0.009376,0.009042,0.00916,13575733.0
2023-06-05,0.009151,0.009177,0.008198,0.008336,34243602.0
